Ticker,Name,Sector,Industry,RS,1 Week Ago,1 Month Ago,3 Months Ago,6 Months Ago,9 Months Ago,Rating (RS),Price,MA10,MA30,Volume / VMA10,EPS RS (%),TTM EPS,Rev RS (%),TTM RPS,TTM PE
1215,卜蜂,Consumer Defensive,Packaged Foods,-15.91,-14.1,-12.05,-17.53,-0.44,-1.29,40,96.8,98.33,103.46,1.08,-33.82,6.75,-14.98,95.433,14.34
5228,鈺鎧,Technology,Electronic Components,-15.92,-15.99,-15.78,-21.12,-14.8,-7.46,40,21.65,21.43,22.14,0.64,8.59,-2.97,1.58,10.26,
2433,互盛電,Industrials,Business Equipment & Supplies,-15.94,-14.22,-12.83,-23.04,-13.79,-5.71,40,50.5,50.72,52.08,0.3,-51.01,3.33,-11.25,19.74,15.17
4198,欣大健康,Healthcare,Medical Devices,-15.97,-12.15,-10.01,23.27,70.35,-3.26,40,32.7,35.25,41.09,0.57,5.49,4.86,-12.7,13.873,6.73
3708,上緯投控,Basic Materials,Specialty Chemicals,-15.98,-6.16,-15.04,11.16,8.45,-4.3,40,111.5,114.0,129.53,1.24,-250.01,6.1,-7.86,75.962,18.28
1541,錩泰,Industrials,Tools & Accessories,-15.99,-9.82,-4.82,-22.76,-18.87,-10.19,40,31.25,32.85,32.15,0.39,-96.21,2.56,-13.98,42.801,12.21
5285,界霖,Technology,Semiconductors,-16.0,-13.38,-19.47,-24.57,-27.2,-13.87,40,65.6,65.31,65.85,0.59,56.91,2.29,-9.78,49.4,28.65
6167,久正,Technology,Electronic Components,-16.02,-14.04,-18.95,-22.48,-16.44,-6.77,40,15.2,14.4,15.24,2.73,-217.12,0.51,-59.56,7.643,29.8
4413,飛寶企業,Consumer Cyclical,Apparel Manufacturing,-16.02,-12.55,-17.51,-18.74,-13.21,43.96,40,18.45,18.05,18.21,0.47,-1095.24,0.42,-40.64,12.248,43.93
4568,科際精密,Industrials,Specialty Industrial Machinery,-16.02,-13.3,-9.77,-18.18,-14.36,-10.41,40,53.2,54.04,54.84,0.61,-5.65,2.2,3.32,34.209,24.18
1477,聚陽,Consumer Cyclical,Apparel Manufacturing,-16.03,-13.53,-5.64,-7.89,-1.66,16.24,40,360.0,369.09,384.21,0.76,-39.44,17.03,-19.59,136.617,21.14
3311,閎暉,Technology,Electronic Components,-16.04,-14.65,-16.05,-19.88,-8.2,-2.17,40,37.75,37.05,38.7,0.53,-13.37,1.65,-4.04,32.906,22.88
1580,新麥,Industrials,Specialty Industrial Machinery,-16.04,-12.96,-8.6,-17.71,-1.37,12.05,40,147.5,150.15,153.3,0.53,1.67,13.26,-3.65,92.133,11.12
7584,樂意,Communication Services,Electronic Gaming & Multimedia,-16.05,-14.04,-8.87,29.5,-3.37,-16.66,39,78.0,82.82,92.71,0.32,-349.41,2.12,34.16,39.009,36.79
8210,勤誠,Technology,Computer Hardware,-16.05,-15.04,-9.24,-6.28,10.16,44.15,39,261.5,281.7,285.33,0.49,24.13,13.31,-2.94,111.9,19.65
2406,國碩,Technology,Solar,-16.06,-6.32,-8.71,21.52,-5.95,-13.12,39,18.65,20.09,21.72,0.82,-457.75,-0.69,50.18,17.543,
3317,尼克森,Technology,Semiconductors,-16.08,-12.53,-13.87,-18.97,-13.92,8.98,39,47.55,49.01,47.59,0.68,-41.27,2.64,-11.58,29.602,18.01
2891C,中信金丙特,Financial Services,Banks—Regional,-16.09,-13.95,-12.57,-22.4,-16.49,-6.72,39,56.7,57.1,57.95,4.0,,2.55,-3.85,23.198,22.24
4572,駐龍,Industrials,Specialty Industrial Machinery,-16.1,-13.56,-11.77,-21.75,-9.27,4.28,39,153.5,156.8,158.0,0.8,-14.6,7.06,-11.87,22.225,21.74
6222,上揚,Consumer Cyclical,"Furnishings, Fixtures & Appliances",-16.11,-16.34,-5.03,-10.78,-0.8,58.45,39,30.45,31.33,30.77,0.33,-18.09,-0.42,10.25,0.062,
1710,東聯,Basic Materials,Chemicals,-16.11,-9.69,-12.98,-27.81,-24.47,-7.93,39,17.8,17.95,17.69,0.71,592.25,-0.29,8.0,25.099,
2108,南帝,Basic Materials,Specialty Chemicals,-16.12,-11.35,-8.27,-8.93,-23.47,-7.3,39,35.15,37.65,36.54,1.31,-1.72,1.15,16.16,19.695,30.57
9958,世紀鋼,Industrials,Metal Fabrication,-16.12,-10.17,-8.63,14.03,10.9,27.57,39,213.5,218.75,245.32,0.6,-0.39,7.69,-32.09,60.869,27.76
2383,台光電,Technology,Electronic Components,-16.17,-14.78,3.05,-5.62,-3.63,16.27,39,416.0,451.25,437.27,0.98,6.54,24.21,6.27,155.646,17.18
6556,勝品,Industrials,Security & Protection Services,-16.19,-7.14,4.33,5.03,-27.73,-29.35,39,91.3,105.9,100.9,0.43,22.43,8.12,-6.8,64.652,11.24
6504,南六,Consumer Defensive,Household & Personal Products,-16.19,-14.9,-14.22,-22.35,-21.7,-4.96,39,70.3,70.35,71.33,0.77,-670.25,1.27,-0.71,86.037,55.35
6806,森崴能源,Utilities,Utilities—Renewable,-16.2,-9.96,-11.03,6.08,15.06,-4.07,39,123.5,131.95,141.05,0.41,10.23,3.37,6.8,66.847,36.65
2706,第一店,Real Estate,Real Estate Services,-16.2,-13.87,-13.04,-20.22,-19.82,-4.63,39,14.85,15.02,15.34,0.87,19.53,0.64,-2.43,0.687,23.2
2106,建大,Consumer Cyclical,Auto Parts,-16.23,-13.15,-13.8,-13.96,-9.88,-2.48,39,30.45,30.65,32.45,1.96,-10.3,1.81,-5.56,36.555,16.82
3266,昇陽,Real Estate,Real Estate Services,-16.23,-12.79,3.09,12.71,1.09,29.4,39,19.5,21.46,22.5,0.47,-554.62,2.22,-371.55,13.575,8.78
2887Z1,台新己特,Financial Services,Banks—Regional,-16.27,-14.87,-12.94,-25.37,-16.07,-6.54,39,16.1,16.16,16.44,1.42,,,2.62,4.177,
6661,威健生技,Healthcare,Diagnostics & Research,-16.28,-8.12,-0.81,10.87,-16.39,-9.34,38,23.35,26.05,25.53,0.59,442.25,-0.42,-8.24,12.809,
2328,廣宇,Technology,Electronic Components,-16.28,-12.2,-12.81,-12.7,-18.51,-14.93,38,33.9,34.64,35.96,0.83,-0.94,2.08,-17.69,45.222,16.3
1720,生達,Healthcare,Drug Manufacturers—Specialty & Generic,-16.29,-14.99,-11.95,-12.49,-15.6,-2.05,38,64.0,65.08,67.85,0.96,-15.18,4.74,-2.24,36.998,13.5
9929,秋雨,Industrials,Specialty Business Services,-16.3,-12.42,-8.26,-17.26,0.64,37.28,38,15.65,16.45,16.02,0.26,132.25,-1.2,-30.03,7.106,
2536,宏普,Real Estate,Real Estate—Development,-16.31,-12.77,-4.94,-10.9,-2.79,10.53,38,30.65,32.6,34.02,0.33,218.1,1.35,-408.01,10.903,22.7
2379,瑞昱,Technology,Semiconductors,-16.33,-14.79,-7.78,-8.69,11.03,5.93,38,483.5,503.9,530.47,0.93,27.89,23.64,6.15,205.825,20.45
2739,寒舍,Consumer Cyclical,Lodging,-16.37,-14.34,-7.84,-9.15,-24.47,6.88,38,55.2,57.28,60.2,0.45,68.46,8.87,-19.58,55.004,6.22
6763,綠界科技*,Industrials,Conglomerates,-16.37,-13.58,1.63,-23.54,-25.34,-9.11,38,42.15,45.35,43.7,0.79,-21.52,2.04,-13.14,84.39,20.66
8433,弘帆,Consumer Cyclical,Specialty Retail,-16.4,-15.74,-15.12,-20.32,2.83,7.62,38,89.0,88.42,94.01,0.54,-11.99,9.59,-1.73,68.151,9.28
2612,中航,Industrials,Integrated Freight & Logistics,-16.42,-8.38,-18.1,-17.24,-15.07,16.21,38,44.25,43.41,45.34,1.2,47.25,2.11,-3.9,21.509,20.97
2643,捷迅,Industrials,Integrated Freight & Logistics,-16.43,-14.65,-10.54,-16.19,-10.5,2.16,38,72.9,75.37,79.17,0.89,-9.75,7.29,-8.83,141.739,10.0
1233,天仁,Consumer Defensive,Packaged Foods,-16.44,-13.41,-16.19,-23.86,-18.97,-6.45,38,32.85,32.58,33.37,0.54,-28.94,0.97,-14.24,24.128,33.87
5531,鄉林,Real Estate,Real Estate—Development,-16.45,-13.83,-15.34,-18.46,-20.48,-2.58,38,10.3,10.27,10.87,0.76,-61.46,-0.94,-95.38,1.49,
1435,中福,Industrials,Conglomerates,-16.45,-15.02,-16.26,-12.04,12.93,51.18,38,45.5,46.19,47.73,0.64,-0.25,-0.22,15.5,0.07,
2516,新建,Industrials,Engineering & Construction,-16.45,-12.73,-11.66,-4.25,20.62,85.79,38,11.6,11.83,12.17,0.43,-926.49,0.52,-7.97,40.203,22.31
5450,南良,Consumer Cyclical,Textile Manufacturing,-16.47,-13.72,-16.39,-15.06,-13.72,3.82,38,18.95,18.79,19.92,0.25,8.92,0.38,2.61,20.258,49.87
3164,景岳,Healthcare,Biotechnology,-16.47,-13.81,-12.22,-21.03,-23.14,-5.75,38,22.6,22.93,23.27,0.83,-82.75,0.82,-5.74,4.104,27.56
8476,台境,Industrials,Waste Management,-16.49,-16.14,-14.53,-17.1,-13.79,-18.97,38,55.3,57.03,58.55,1.49,84.88,3.62,42.65,18.722,15.28
6201,亞弘電,Consumer Cyclical,"Furnishings, Fixtures & Appliances",-16.5,-14.18,-9.91,-9.44,5.24,10.06,38,56.8,58.25,61.31,0.41,5.92,4.62,-10.29,37.355,12.29
3050,鈺德,Technology,Consumer Electronics,-16.57,-11.81,-10.05,8.5,19.96,1.19,37,19.05,20.53,21.99,0.46,-351.5,0.63,-10.28,7.999,30.24
4433,興采,Consumer Cyclical,Textile Manufacturing,-16.6,-15.11,-16.07,-25.18,-22.15,-6.0,37,28.8,28.66,29.08,0.44,70.03,1.48,-12.35,47.694,19.46
4173,久裕,Healthcare,Pharmaceutical Retailers,-16.61,-14.63,-14.0,-23.8,-12.98,-5.8,37,20.95,21.05,21.63,0.81,-4.89,1.07,-5.4,16.257,19.58
2466,冠西電,Technology,Electronic Components,-16.61,-13.87,-18.63,-21.93,-13.93,-1.94,37,35.5,35.45,36.54,0.59,25.34,-0.06,13.84,5.979,
3259,鑫創,Technology,Semiconductors,-16.62,-18.57,-15.52,2.71,-22.88,-5.4,37,27.8,27.52,28.82,1.84,40.75,-4.66,4.11,3.939,
6126,信音,Technology,Electronic Components,-16.66,-12.69,-14.82,-7.14,3.84,7.25,37,31.1,31.55,33.95,3.99,-9.95,1.27,-1.45,29.525,24.49
2441,超豐,Technology,Semiconductor Equipment & Materials,-16.66,-15.42,-15.08,-18.71,-9.76,-1.85,37,58.3,59.1,61.2,0.53,12.92,3.98,-0.16,25.496,14.65
9914,美利達,Consumer Cyclical,Leisure,-16.67,-8.3,6.9,-14.22,-7.76,-9.55,37,198.0,227.8,227.6,1.53,-3.09,7.64,17.12,88.912,25.92
2910,統領,Consumer Cyclical,Department Stores,-16.68,-13.23,-8.17,-23.01,-18.87,-12.32,37,26.5,27.7,27.44,1.92,4.05,1.23,2.55,4.084,21.54
8066,來思達,Consumer Cyclical,"Furnishings, Fixtures & Appliances",-16.69,-14.1,-12.98,-21.48,-14.93,4.63,37,28.9,29.18,29.76,1.74,-245.25,0.65,-14.08,171.336,44.46
3057,喬鼎,Technology,Computer Hardware,-16.72,-14.52,-12.32,7.22,-17.12,-0.97,37,12.3,12.46,13.17,0.72,-139.15,-1.43,-14.45,6.248,
3703,欣陸,Industrials,Engineering & Construction,-16.74,-13.27,-7.08,-5.13,-5.58,-8.2,37,29.85,32.13,34.09,1.17,63.99,2.03,3.13,37.271,14.7
6579,研揚,Technology,Computer Hardware,-16.76,-14.41,-12.73,-8.54,-5.38,18.5,37,145.5,150.68,157.09,0.44,-43.53,10.05,-12.23,62.599,14.48
2388,威盛,Technology,Semiconductors,-16.78,-13.96,-18.42,-27.85,-8.72,40.83,37,128.5,127.76,123.72,1.9,-27.94,1.05,-16.24,25.163,122.38
6287,元隆,Technology,Semiconductors,-16.78,-11.71,-5.86,-32.76,-33.01,-21.69,37,14.2,15.0,14.22,1.32,-32.82,-3.48,8.24,8.819,
5209,新鼎,Technology,Information Technology Services,-16.79,-13.42,-6.92,-17.36,4.02,4.5,37,175.5,183.65,191.27,1.01,-5.97,13.06,-13.07,260.787,13.44
5512,力麒,Real Estate,Real Estate—Diversified,-16.79,-12.73,-6.61,-2.22,-9.02,-5.65,37,10.2,11.02,11.76,0.59,-429.62,0.35,-69.07,8.712,29.14
9905,大華,Consumer Cyclical,Packaging & Containers,-16.8,-14.4,-13.97,-20.62,-17.46,-8.73,37,22.9,23.02,23.73,1.22,-20.25,1.48,-12.26,27.018,15.47
6175,立敦,Basic Materials,Aluminum,-16.8,-12.54,-8.69,-9.57,-20.16,-8.99,37,36.0,37.93,39.09,0.56,-4.02,2.32,6.64,27.66,15.52
5490,同亨,Industrials,Business Equipment & Supplies,-16.8,-13.62,-7.61,17.21,-6.45,-10.26,37,25.05,26.74,28.33,0.85,404.75,-0.54,16.29,12.274,
1599,宏佳騰,Consumer Cyclical,Auto Manufacturers,-16.81,-13.56,-12.04,-27.67,-24.88,-11.45,36,32.35,33.22,32.55,1.16,-199.0,0.09,-41.94,31.769,359.44
8077,洛碁,Consumer Cyclical,Lodging,-16.83,-16.54,-13.78,2.01,-1.8,15.77,36,51.7,54.33,59.12,1.48,-112.27,4.79,-17.05,48.732,10.79
6158,禾昌,Technology,Electronic Components,-16.85,-16.49,-16.25,-27.88,-17.22,-2.86,36,30.6,30.49,30.43,0.39,75.11,1.17,0.34,34.086,26.15
3236,千如,Technology,Electronic Components,-16.85,-14.76,-21.67,-21.88,-25.54,-12.95,36,21.0,20.31,21.05,1.09,504.02,-0.09,-7.66,16.984,
2007,燁興,Basic Materials,Steel,-16.86,-7.71,-19.24,-13.89,-13.93,16.03,36,10.6,10.51,11.17,1.77,-17.75,-1.77,21.36,10.583,
3611,鼎翰,Technology,Computer Hardware,-16.86,-13.75,-14.61,-23.9,-13.91,-1.25,36,219.5,215.65,221.95,0.49,4.59,16.42,-9.08,173.996,13.37
6533,晶心科,Technology,Semiconductor Equipment & Materials,-16.87,-19.09,-28.66,-23.24,-19.88,-7.23,36,409.0,364.15,392.13,2.98,-17707.73,-2.66,-12.91,22.608,
3437,榮創,Technology,Semiconductors,-16.9,-17.77,-7.75,-9.69,11.23,34.03,36,26.35,25.71,27.12,1.29,-27.75,-0.66,-9.51,14.577,
1517,利奇,Industrials,Metal Fabrication,-16.94,-12.11,-10.91,-13.66,-18.01,-19.12,36,15.3,15.79,16.41,0.89,-20.42,-0.7,7.53,7.788,
2371,大同,Industrials,Conglomerates,-16.94,-13.52,-21.74,-7.91,6.71,-2.4,36,46.55,46.5,53.9,0.57,-482.43,0.59,-7.66,21.668,78.9
4754,國碳科,Basic Materials,Specialty Chemicals,-16.94,-14.54,-13.8,-20.72,-17.86,2.01,36,40.95,40.77,42.68,2.12,-3.75,2.64,-15.13,20.874,15.51
2211,長榮鋼,Industrials,Metal Fabrication,-16.94,-9.06,2.34,7.61,37.1,44.93,36,109.5,120.0,130.92,1.22,2.18,6.23,8.75,26.985,17.58
2729,瓦城,Consumer Cyclical,Restaurants,-16.95,-15.56,-16.0,-23.18,-18.21,-4.66,36,203.0,202.55,209.79,0.95,-24.76,9.07,-8.34,151.417,22.38
1440,南紡,Consumer Cyclical,Textile Manufacturing,-16.96,-11.27,-13.07,-12.44,-15.75,-7.39,36,15.5,16.08,16.91,0.69,11.0,1.5,-11.17,10.575,10.33
5284,jpp-KY,Technology,Electronic Components,-16.97,-20.92,-20.65,-27.27,26.36,-9.9,36,133.0,119.75,137.27,2.33,-214.81,2.02,-27.0,45.933,65.84
3162,精確,Industrials,Metal Fabrication,-16.99,-21.48,-25.92,-41.05,-32.69,-12.13,36,37.9,33.43,34.42,6.23,-232.75,-0.05,-3.17,27.456,
6435,大中,Technology,Semiconductors,-17.01,-16.05,-17.15,-11.79,-10.39,6.97,36,100.0,98.04,102.2,0.6,-14.42,5.4,-18.44,72.903,18.52
1813,寶利徠,Technology,Semiconductors,-17.02,-13.38,-12.18,-17.17,-15.01,-7.61,35,19.35,19.6,20.17,0.79,-216.22,0.09,-13.97,7.51,215.0
6482,弘煜科,Communication Services,Electronic Gaming & Multimedia,-17.02,-12.71,-4.32,-13.69,-5.4,38.63,35,48.7,50.02,48.47,0.28,-28.94,1.59,-12.99,16.416,30.63
2206,三陽工業,Consumer Cyclical,Auto Manufacturers,-17.03,-14.28,-11.35,-17.13,-14.23,5.34,35,71.5,73.72,76.68,1.22,-10.29,6.72,-1.56,84.071,10.64
5410,國眾,Technology,Computer Hardware,-17.07,-16.86,-15.29,-8.87,-13.56,-6.47,35,33.25,33.16,36.09,1.02,-26.5,1.85,-5.89,39.686,17.97
4558,寶緯,Basic Materials,Aluminum,-17.08,-11.54,-9.76,-15.81,-22.2,-9.92,35,26.6,28.35,29.37,0.56,30.04,1.18,-21.34,32.593,22.54
3530,晶相光,Technology,Semiconductors,-17.08,-16.99,-23.21,-15.59,0.14,16.41,35,98.0,91.66,97.93,1.05,-79.17,-1.37,-5.77,21.136,
1321,大洋,Basic Materials,Specialty Chemicals,-17.11,-13.1,-7.63,-20.64,-17.62,-1.91,35,35.7,38.22,37.79,0.3,-20.64,1.04,-0.37,22.026,34.33
8072,陞泰,Industrials,Security & Protection Services,-17.14,-12.87,-15.39,-6.57,-15.94,-6.65,35,26.35,26.96,28.05,0.49,-10.87,1.07,-32.17,13.346,24.63
1447,力鵬,Consumer Cyclical,Textile Manufacturing,-17.17,-11.83,-10.64,3.62,-14.65,-6.12,35,8.15,8.85,9.09,0.84,-439.0,-0.03,2.79,36.473,
6148,驊宏資,Technology,Communication Equipment,-17.17,-22.24,-35.09,-31.89,-25.73,7.55,35,29.7,25.92,28.42,1.02,-6.6,1.35,-42.8,15.087,22.0
3624,光頡,Technology,Electronic Components,-17.19,-13.79,-6.39,-17.65,-24.16,-12.3,35,50.2,52.33,52.09,0.36,18.4,2.02,2.19,21.495,24.85
3044,健鼎,Technology,Electronic Components,-17.2,-15.64,-12.05,-9.63,5.52,20.81,35,192.0,197.35,206.43,0.46,-7.84,14.75,-8.61,118.481,13.02
2409,友達,Technology,Electronic Components,-17.2,-14.14,-18.95,-18.37,-15.16,0.13,35,16.65,16.51,17.61,0.47,654.75,-0.81,1.16,34.855,
4157,太景*-KY,Healthcare,Biotechnology,-17.23,-12.57,-16.57,-22.25,-16.32,-7.54,35,14.3,14.41,14.84,0.63,492.25,0.33,215.06,0.208,43.33
6578,達邦蛋白,Consumer Defensive,Packaged Foods,-17.27,-15.87,-13.68,8.71,24.31,11.55,35,22.15,22.48,25.68,0.87,250.07,-0.39,-8.74,6.226,
3026,禾伸堂,Technology,Electronic Components,-17.3,-15.41,-17.16,-24.54,-15.93,-6.52,35,90.9,89.96,93.89,1.06,3.1,4.2,-6.92,75.711,21.64
4148,全宇生技-KY,Basic Materials,Agricultural Inputs,-17.31,-14.81,-15.34,-19.52,-14.48,-17.55,35,45.75,46.01,48.77,1.24,-404.62,1.43,-28.4,35.357,31.99
1909,榮成,Basic Materials,Paper & Paper Products,-17.31,-8.27,-17.77,-25.47,-17.6,-15.09,35,13.65,13.7,14.25,1.48,1535.77,0.06,-3.46,35.665,227.5
5403,中菲,Technology,Software—Application,-17.33,-13.55,-12.62,-18.73,1.76,14.11,35,115.0,115.6,122.17,0.8,-13.16,7.59,-8.12,40.079,15.15
6894,衛司特,Industrials,Pollution & Treatment Controls,-17.33,-17.23,-11.12,-4.97,-0.32,-10.97,35,186.0,187.65,208.88,0.85,-7.24,8.87,-13.85,38.054,20.97
2032,新鋼,Basic Materials,Steel,-17.34,-9.0,-24.54,-22.49,-16.21,-0.09,34,15.85,15.34,16.39,1.33,47.36,0.32,-7.11,21.796,49.53
4745,合富-KY,Healthcare,Medical Devices,-17.38,-8.65,-22.27,-26.43,-22.74,-9.1,34,22.9,21.84,23.0,6.34,-270.25,0.23,-12.69,57.456,99.57
2945,三商家購,Consumer Defensive,Grocery Stores,-17.38,-16.51,-12.56,-19.97,-11.29,0.6,34,41.35,42.18,43.65,0.48,-15.87,1.92,-12.19,209.432,21.54
2065,世豐,Industrials,Tools & Accessories,-17.4,-14.64,-13.66,-19.73,-11.38,-2.04,34,58.7,59.26,61.62,0.68,-38.19,4.13,-5.75,42.595,14.21
4976,佳凌,Technology,Electronic Components,-17.42,-11.81,-8.43,8.97,-16.56,-10.36,34,40.4,44.31,45.2,0.75,256.96,-1.1,14.75,7.213,
1516,川飛,Energy,Thermal Coal,-17.44,-13.26,-6.54,3.05,-20.41,-5.38,34,18.35,19.72,20.78,0.56,-27.19,0.83,-6.24,19.196,22.11
3332,幸康,Industrials,Electrical Equipment & Parts,-17.44,-16.01,-15.46,-24.45,-20.07,-10.9,34,41.1,41.38,42.57,1.82,-35.34,2.36,-5.01,27.221,17.42
2013,中鋼構,Basic Materials,Steel,-17.47,-13.51,-15.37,-20.07,-3.14,-9.55,34,52.9,53.4,57.03,0.73,-0.77,2.85,-6.05,90.794,18.56
3628,盈正,Industrials,Electrical Equipment & Parts,-17.48,-15.97,-13.36,-9.56,-6.12,-11.25,34,42.7,43.06,46.63,0.48,-64.0,1.29,-11.2,63.846,33.1
1340,勝悅-KY,Consumer Cyclical,Footwear & Accessories,-17.5,-5.34,-19.31,-23.16,-27.84,-8.7,34,10.2,10.13,10.23,2.8,-18.54,-5.88,-1.54,3.228,
2481,強茂,Technology,Semiconductor Equipment & Materials,-17.51,-14.54,-22.65,-20.91,-24.88,-9.74,34,57.1,54.63,56.75,0.61,15.33,2.21,-5.05,32.696,25.84
3252,海灣,Consumer Cyclical,Resorts & Casinos,-17.53,-14.58,-12.76,-18.22,-16.99,-3.56,34,20.1,20.49,21.15,0.44,-382.75,-0.05,-16.91,10.483,
2387,精元,Technology,Computer Hardware,-17.53,-14.51,-8.48,-13.97,5.47,21.42,34,55.6,57.65,59.58,0.83,-4.68,6.77,-2.71,116.355,8.21
6674,鋐寶科技,Technology,Communication Equipment,-17.56,-14.99,-11.74,-20.04,-17.75,-7.19,34,24.65,24.99,25.31,1.17,84.9,-3.65,-42.72,16.07,
2756,聯發國際,Consumer Defensive,Packaged Foods,-17.58,-15.78,-19.55,-6.48,-26.68,-21.53,34,82.3,79.35,85.15,0.88,-63.75,3.84,-15.14,31.132,21.43
3481,群創,Technology,Electronic Components,-17.58,-11.6,-20.46,-18.11,-15.09,-2.15,34,15.35,15.69,16.23,0.73,273.5,-1.05,-5.95,26.657,
8234,新漢,Technology,Computer Hardware,-17.61,-12.94,-2.61,3.13,-12.75,-1.72,34,47.3,52.69,53.46,0.34,-148.37,0.19,-17.07,35.183,248.95
2528,皇普,Real Estate,Real Estate Services,-17.62,-14.84,-0.97,-0.44,28.7,30.22,34,38.55,42.36,46.29,0.49,-146.04,-0.71,192.2,0.002,
2321,東訊,Technology,Communication Equipment,-17.62,-20.03,-12.73,-24.83,-19.95,-22.42,34,15.15,15.02,15.84,0.86,-6.0,-1.64,-20.77,53.49,
6776,展碁國際,Technology,Electronics & Computer Distribution,-17.65,-15.38,-16.82,-17.66,-5.44,3.39,33,56.5,56.15,60.63,1.47,-17.3,4.74,-5.58,282.799,11.92
4564,元翎,Consumer Cyclical,"Furnishings, Fixtures & Appliances",-17.66,-12.38,-2.65,-21.65,-22.05,-12.49,33,22.85,25.22,24.29,0.32,-17.37,-1.88,-1.38,5.387,
8499,鼎炫-KY,Technology,Electronic Components,-17.66,-14.96,-14.49,-23.45,-22.74,-5.85,33,115.0,116.6,118.07,0.87,-26.97,8.99,1.32,45.461,12.79
1521,大億,Consumer Cyclical,Auto Parts,-17.66,-13.04,-12.05,-20.34,-13.73,7.39,33,37.85,38.51,38.98,1.01,-29.76,0.96,-24.7,60.202,39.43
2439,美律,Technology,Consumer Electronics,-17.67,-8.78,6.3,6.94,6.54,10.9,33,111.0,128.0,126.5,1.16,7.94,7.19,-6.76,184.497,15.44
1611,中電,Consumer Cyclical,"Furnishings, Fixtures & Appliances",-17.7,-13.91,-11.0,-11.36,-16.85,-4.67,33,16.4,17.45,17.97,0.41,-10.25,0.54,-18.16,4.054,30.37
2302,麗正,Technology,Semiconductor Equipment & Materials,-17.7,-13.84,-16.91,-18.24,-20.73,-10.4,33,17.1,17.18,17.7,0.56,19.99,0.51,8.66,4.127,33.53
6767,台微醫,Healthcare,Medical Devices,-17.73,-14.26,-18.97,-28.01,-18.28,-14.96,33,33.8,33.13,35.18,1.07,21.29,-1.4,-8.17,10.018,
1535,中宇,Industrials,Pollution & Treatment Controls,-17.74,-14.65,-12.05,-7.02,9.57,-1.37,33,60.1,60.71,68.09,0.51,-6.58,4.32,-10.16,84.739,13.91
2421,建準,Industrials,Specialty Industrial Machinery,-17.75,-23.09,-25.4,-24.26,4.0,8.63,33,102.0,94.34,106.94,1.82,-4.97,4.87,0.53,49.315,20.94
6968,萬達寵物,Consumer Defensive,Packaged Foods,-17.77,-11.94,-11.5,-7.21,-6.37,13.75,33,75.9,78.6,82.61,0.65,-46.25,2.26,-5.69,67.979,33.58
4190,佐登-KY,Consumer Defensive,Household & Personal Products,-17.77,-18.78,-24.0,-32.33,-35.49,-29.49,33,51.2,48.53,49.4,4.46,-10.1,-3.53,-19.15,41.92,
2705,六福,Consumer Cyclical,Lodging,-17.79,-14.58,-11.05,-13.78,-17.61,-8.81,33,17.4,17.91,19.04,2.04,-171.61,-0.02,-24.49,11.879,
8054,安國,Technology,Computer Hardware,-17.79,-10.86,3.68,21.67,101.23,169.25,33,131.0,152.0,157.45,0.39,121.16,-1.45,-0.0,22.157,
3016,嘉晶,Technology,Semiconductor Equipment & Materials,-17.8,-14.2,-15.54,-7.82,-15.97,-13.69,33,57.2,58.75,61.51,0.57,110.06,0.96,-8.8,15.803,59.58
2641,正德,Industrials,Marine Shipping,-17.81,-12.79,-16.82,-8.87,-12.08,15.01,33,18.85,18.97,20.25,0.68,-47.17,1.96,-7.07,5.439,9.62
1460,宏遠,Consumer Cyclical,Textile Manufacturing,-17.85,-15.86,-16.36,-18.4,-9.07,-11.2,33,7.25,7.27,7.84,0.97,52.67,-1.8,-24.19,11.844,
4912,聯德控股-KY,Industrials,Metal Fabrication,-17.86,-13.95,-7.99,-0.81,25.78,-3.78,33,96.6,101.92,114.94,0.53,19.36,6.88,3.73,86.945,14.04
4541,晟田,Industrials,Aerospace & Defense,-17.86,-18.08,-21.07,-28.82,-25.81,-14.59,33,28.4,27.26,29.11,1.62,777.97,-0.59,1.51,18.375,
6226,光鼎,Technology,Electronic Components,-17.87,-18.25,-15.61,-12.63,-19.85,-11.68,32,9.87,9.87,10.3,1.14,26.35,-0.46,-23.02,6.341,
1538,正峰,Industrials,Tools & Accessories,-17.87,-15.36,-13.73,-15.96,-6.03,46.18,32,18.15,18.07,17.78,0.49,98.03,-1.43,-29.27,2.587,
3434,哲固,Technology,Computer Hardware,-17.88,-15.84,-4.95,-7.32,-12.91,0.32,32,26.75,28.32,28.66,0.47,14.33,1.25,5.69,24.031,21.4
2385,群光,Technology,Computer Hardware,-17.89,-19.0,-16.34,-18.17,35.54,51.18,32,166.0,161.2,180.3,0.66,11.29,11.5,-9.13,134.808,14.43
2509,全坤建,Real Estate,Real Estate Services,-17.9,-14.7,6.95,1.36,-3.47,9.32,32,19.0,22.3,22.82,0.35,346.8,-0.54,198.26,3.378,
2483,百容,Industrials,Electrical Equipment & Parts,-17.94,-13.97,-15.57,-12.52,-19.17,-11.85,32,22.85,23.3,24.4,0.5,16.7,0.34,2.65,16.403,67.21
2029,盛餘,Basic Materials,Steel,-17.95,-13.81,-18.34,-18.75,-3.8,7.4,32,25.9,25.44,27.08,1.03,-24.15,2.21,-9.76,41.065,11.72
